,ApplicationDate,CreditAmount,PersonType,ApprovalStatus,ProductType,City,Revenue,Age,CreditScore,Prob_DefaultStatus
344,543,22026,PJ,DENIED,Emprestimo,Night City,667382.0,3.0,582,0.0
345,539,733,PJ,DENIED,Emprestimo,Springfield,216114.0,4.0,594,0.0
346,367,550,PJ,DENIED,CartaoCredito,Smallville,616759.0,5.0,330,0.0
347,488,1602,PJ,DENIED,Emprestimo,Smallville,22144.0,7.0,322,0.0
348,537,11231,PJ,DENIED,Emprestimo,Smallville,68558.0,3.0,500,0.0
349,365,10605,PJ,DENIED,CartaoCredito,Smallville,319075.0,2.0,698,0.0
350,370,5421,PJ,DENIED,CartaoCredito,Night City,409093.0,14.0,461,0.0
351,250,6559,PJ,DENIED,CartaoCredito,Night City,549244.0,1.0,279,0.0
352,422,3837,PJ,DENIED,CartaoCredito,Night City,90583.0,22.0,475,0.0
353,524,508,PJ,DENIED,CartaoCredito,Smallville,1174493.0,1.0,395,0.0
354,331,5467,PJ,DENIED,Emprestimo,Smallville,1371204.0,9.0,274,0.0
355,285,7935,PJ,DENIED,CartaoCredito,Smallville,233322.0,24.0,628,0.0
356,551,1337,PJ,DENIED,CartaoCredito,Night City,267450.0,28.0,608,0.0
357,501,3882,PJ,DENIED,Emprestimo,Night City,21426.0,3.0,477,0.0
358,508,683,PJ,DENIED,CartaoCredito,Springfield,542577.0,9.0,328,0.0
359,540,7617,PJ,DENIED,CartaoCredito,Night City,184834.0,15.0,507,0.0
360,479,6168,PJ,DENIED,Emprestimo,Night City,361237.0,4.0,676,0.0
361,485,1806,PJ,DENIED,CartaoCredito,Smallville,1441787.0,22.0,389,0.0
363,411,459,PJ,DENIED,CartaoCredito,Smallville,555951.0,26.0,557,0.0
364,486,4035,PJ,DENIED,Emprestimo,Smallville,186916.0,15.0,651,0.0
365,247,4589,PJ,DENIED,CartaoCredito,Night City,905105.0,3.0,686,0.0
366,360,1169,PJ,DENIED,Emprestimo,Springfield,42658.0,20.0,349,0.0
367,403,619,PJ,DENIED,CartaoCredito,Smallville,418124.0,4.0,678,0.0
368,442,2395,PJ,DENIED,CartaoCredito,Smallville,19031.0,11.0,430,0.0
369,465,7804,PJ,DENIED,CartaoCredito,Night City,90583.0,2.0,485,0.0
370,415,2124,PJ,DENIED,Emprestimo,Springfield,687395.0,1.0,576,0.0
371,320,18568,PJ,DENIED,CartaoCredito,Smallville,644897.0,13.0,293,0.0
372,497,5122,PJ,DENIED,Emprestimo,Springfield,91453.0,22.0,426,0.0
373,238,8643,PJ,DENIED,Emprestimo,Night City,108650.0,6.0,640,0.0
374,351,711,PJ,DENIED,CartaoCredito,Smallville,58195.0,8.0,315,0.0
375,455,3338,PJ,DENIED,Emprestimo,Night City,1152203.0,14.0,395,0.0
376,309,4660,PJ,DENIED,Emprestimo,Night City,18970.0,22.0,450,0.0
377,324,3491,PJ,DENIED,CartaoCredito,Springfield,3451369.0,35.0,435,0.0
378,526,2543,PJ,DENIED,Emprestimo,Smallville,642201.0,5.0,663,0.0
379,416,2291,PJ,DENIED,Emprestimo,Springfield,8428.0,0.0,565,0.0
380,549,131,PJ,DENIED,CartaoCredito,Smallville,309901.0,5.0,515,0.0
381,432,3987,PJ,DENIED,CartaoCredito,Springfield,421483.0,2.0,581,0.0
383,242,298,PJ,DENIED,CartaoCredito,Smallville,116118.0,1.0,592,0.0
384,386,5938,PJ,DENIED,CartaoCredito,Night City,1220217.0,15.0,641,0.0
385,426,1807,PJ,DENIED,CartaoCredito,Springfield,90583.0,3.0,339,0.0
386,351,700,PJ,DENIED,Emprestimo,Springfield,1770140.0,5.0,655,0.0
387,253,2987,PJ,DENIED,Emprestimo,Night City,40541.0,1.0,614,0.0
388,558,1082,PJ,DENIED,CartaoCredito,Springfield,96010.0,27.0,554,0.0
389,548,7142,PJ,DENIED,Emprestimo,Smallville,1036639.0,9.0,521,0.0
390,407,61,PJ,DENIED,CartaoCredito,Night City,95331.0,22.0,504,0.0
391,484,1380,PJ,DENIED,CartaoCredito,Springfield,42855.0,5.0,247,0.0
392,470,3346,PJ,DENIED,Emprestimo,Smallville,310335.0,11.0,383,0.0
393,317,581,PJ,DENIED,Emprestimo,Springfield,934006.0,1.0,471,0.0
394,336,3970,PJ,DENIED,CartaoCredito,Smallville,100155.0,2.0,334,0.0
395,364,3029,PJ,DENIED,Emprestimo,Smallville,163866.0,8.0,691,0.0
396,517,6685,PJ,DENIED,Emprestimo,Smallville,5855.0,9.0,208,0.0
397,490,2357,PJ,DENIED,Emprestimo,Springfield,291553.0,22.0,487,0.0
398,493,2508,PJ,DENIED,Emprestimo,Night City,131677.0,9.0,316,0.0
399,554,2878,PJ,DENIED,CartaoCredito,Smallville,225810.0,2.0,249,0.0
400,352,1470,PJ,DENIED,Emprestimo,Springfield,140365.0,17.0,314,0.0
401,510,370,PJ,DENIED,Emprestimo,Smallville,14586.0,8.0,430,0.0
402,405,15675,PJ,DENIED,CartaoCredito,Springfield,35793.0,4.0,204,0.0
403,366,6688,PJ,DENIED,CartaoCredito,Night City,494079.0,19.0,452,0.0
404,579,2179,PJ,DENIED,Emprestimo,Night City,77378.0,3.0,422,0.0
405,398,956,PJ,DENIED,CartaoCredito,Night City,533197.0,0.0,618,0.0
406,258,7228,PJ,DENIED,CartaoCredito,Smallville,1531074.0,2.0,470,0.0
407,526,429,PJ,DENIED,Emprestimo,Springfield,1213074.0,9.0,386,0.0
408,482,1751,PJ,DENIED,Emprestimo,Smallville,16401.0,22.0,394,0.0
409,363,7332,PJ,DENIED,CartaoCredito,Smallville,812455.0,22.0,584,0.0
410,566,2406,PJ,DENIED,CartaoCredito,Springfield,679763.0,11.0,310,0.0
411,404,647,PJ,DENIED,Emprestimo,Springfield,1031819.0,32.0,480,0.0
412,335,4773,PJ,DENIED,Emprestimo,Smallville,763904.0,2.0,628,0.0
413,277,214,PJ,DENIED,CartaoCredito,Smallville,605178.0,13.0,485,0.0
414,535,17287,PJ,DENIED,CartaoCredito,Smallville,55425.0,37.0,512,0.0
415,392,2064,PJ,DENIED,CartaoCredito,Night City,1504013.0,4.0,568,0.0
416,289,1377,PJ,DENIED,CartaoCredito,Smallville,571480.0,10.0,639,0.0
417,428,648,PJ,DENIED,Emprestimo,Smallville,362881.0,27.0,309,0.0
418,539,5190,PJ,DENIED,CartaoCredito,Night City,243061.0,13.0,249,0.0
419,505,8463,PJ,DENIED,CartaoCredito,Night City,29712.0,13.0,329,0.0
420,311,12562,PJ,DENIED,CartaoCredito,Springfield,647951.0,88.0,541,0.0
421,535,3086,PJ,DENIED,Emprestimo,Springfield,211365.0,5.0,457,0.0
422,531,20890,PJ,DENIED,Emprestimo,Smallville,674538.0,11.0,200,0.0
423,508,901,PJ,DENIED,Emprestimo,Smallville,185883.0,11.0,374,0.0
424,504,706,PJ,DENIED,CartaoCredito,Night City,800805.0,1.0,328,0.0
426,485,872,PJ,DENIED,CartaoCredito,Smallville,460769.0,3.0,603,0.0
427,324,26,PJ,DENIED,Emprestimo,Springfield,320664.0,0.0,321,0.0
428,436,6847,PJ,DENIED,Emprestimo,Springfield,45463.0,7.0,260,0.0
429,342,1131,PJ,DENIED,CartaoCredito,Smallville,290670.0,41.0,633,0.0
430,393,2294,PJ,DENIED,Emprestimo,Smallville,587631.0,2.0,261,0.0
431,432,2196,PJ,DENIED,CartaoCredito,Smallville,90583.0,1.0,478,0.0
432,577,7904,PJ,DENIED,Emprestimo,Night City,965929.0,8.0,664,0.0
433,430,488,PJ,DENIED,Emprestimo,Springfield,17102.0,5.0,204,0.0
434,454,5141,PJ,DENIED,CartaoCredito,Night City,1003023.0,13.0,207,0.0
435,575,5642,PJ,DENIED,Emprestimo,Smallville,173957.0,6.0,223,0.0
436,237,8173,PJ,DENIED,CartaoCredito,Night City,171852.0,4.0,318,0.0
437,450,302,PJ,DENIED,Emprestimo,Smallville,98614.0,22.0,567,0.0
438,445,3641,PJ,DENIED,CartaoCredito,Springfield,1446024.0,25.0,242,0.0
439,282,1989,PJ,DENIED,CartaoCredito,Night City,17733.0,13.0,428,0.0
440,402,6653,PJ,DENIED,Emprestimo,Smallville,264823.0,4.0,391,0.0
441,472,13524,PJ,DENIED,Emprestimo,Springfield,331042.0,8.0,540,0.0
442,534,5144,PJ,DENIED,Emprestimo,Night City,321176.0,14.0,333,0.0
443,353,4242,PJ,DENIED,CartaoCredito,Smallville,78400.0,4.0,400,0.0
444,335,1595,PJ,DENIED,CartaoCredito,Springfield,90583.0,35.0,249,0.0
445,557,3650,PJ,DENIED,Emprestimo,Night City,1060558.0,12.0,529,0.0
446,562,1030,PJ,DENIED,Emprestimo,Springfield,76373.0,80.0,497,0.0
447,329,420,PJ,DENIED,CartaoCredito,Springfield,205638.0,22.0,255,0.0
448,452,6509,PJ,DENIED,CartaoCredito,Night City,865905.0,22.0,339,0.0
449,578,7252,PJ,DENIED,CartaoCredito,Springfield,219343.0,1.0,554,0.0
450,332,6959,PJ,DENIED,CartaoCredito,Smallville,1585700.0,0.0,467,0.0
451,371,338,PJ,DENIED,Emprestimo,Smallville,215272.0,8.0,369,0.0
452,312,3801,PJ,DENIED,Emprestimo,Night City,4953.0,0.0,350,0.0
453,489,13809,PJ,DENIED,CartaoCredito,Smallville,268363.0,1.0,342,0.0
454,394,6562,PJ,DENIED,CartaoCredito,Springfield,528619.0,6.0,680,0.0
456,529,820,PJ,DENIED,CartaoCredito,Smallville,548401.0,28.0,350,0.0
457,501,1277,PJ,DENIED,CartaoCredito,Springfield,1002609.0,1.0,306,0.0
458,353,1445,PJ,DENIED,Emprestimo,Springfield,1051566.0,13.0,292,0.0
459,395,6415,PJ,DENIED,CartaoCredito,Smallville,81739.0,2.0,669,0.0
460,257,3315,PJ,DENIED,Emprestimo,Springfield,436451.0,1.0,208,0.0
461,235,9485,PJ,DENIED,CartaoCredito,Smallville,456760.0,10.0,608,0.0
462,468,267,PJ,DENIED,CartaoCredito,Smallville,165071.0,28.0,262,0.0
463,266,1146,PJ,DENIED,Emprestimo,Springfield,109559.0,0.0,232,0.0
464,464,10512,PJ,DENIED,Emprestimo,Springfield,117987.0,11.0,444,0.0
465,518,1364,PJ,DENIED,Emprestimo,Smallville,160328.0,11.0,301,0.0
466,258,7392,PJ,DENIED,CartaoCredito,Smallville,321665.0,12.0,638,0.0
467,478,11997,PJ,DENIED,CartaoCredito,Smallville,36208.0,1.0,277,0.0
469,265,2521,PJ,DENIED,CartaoCredito,Night City,198943.0,20.0,575,0.0
470,320,11830,PJ,DENIED,Emprestimo,Springfield,1079673.0,0.0,332,0.0
471,448,1621,PJ,DENIED,CartaoCredito,Night City,69002.0,3.0,544,0.0
472,292,20528,PJ,DENIED,CartaoCredito,Smallville,103493.0,39.0,351,0.0
474,341,1128,PJ,DENIED,CartaoCredito,Springfield,75827.0,1.0,445,0.0
475,356,2902,PJ,DENIED,CartaoCredito,Night City,560351.0,9.0,372,0.0
476,374,4776,PJ,DENIED,Emprestimo,Smallville,658765.0,10.0,350,0.0
477,421,10703,PJ,DENIED,CartaoCredito,Smallville,150533.0,2.0,338,0.0
478,596,8138,PJ,DENIED,CartaoCredito,Springfield,32833.0,2.0,476,0.0
479,594,17075,PJ,DENIED,CartaoCredito,Smallville,296067.0,10.0,528,0.0
480,498,20710,PJ,DENIED,CartaoCredito,Springfield,981624.0,19.0,256,0.0
481,303,907,PJ,DENIED,Emprestimo,Smallville,270396.0,14.0,622,0.0
482,238,6194,PJ,DENIED,Emprestimo,Springfield,779269.0,27.0,365,0.0
483,290,8620,PJ,DENIED,Emprestimo,Smallville,224864.0,24.0,348,0.0
484,361,3074,PJ,DENIED,CartaoCredito,Springfield,186796.0,27.0,571,0.0
485,460,2041,PJ,DENIED,Emprestimo,Smallville,29704.0,14.0,302,0.0
486,393,2992,PJ,DENIED,Emprestimo,Night City,33596.0,11.0,508,0.0
487,564,5266,PJ,DENIED,CartaoCredito,Springfield,473040.0,9.0,621,0.0
488,582,675,PJ,DENIED,CartaoCredito,Springfield,555707.0,40.0,410,0.0
489,260,9681,PJ,DENIED,Emprestimo,Smallville,486786.0,4.0,445,0.0
490,511,169,PJ,DENIED,CartaoCredito,Smallville,44590.0,9.0,670,0.0
491,239,5468,PJ,DENIED,CartaoCredito,Springfield,46865.0,1.0,400,0.0
492,439,588,PJ,DENIED,CartaoCredito,Springfield,969188.0,1.0,303,0.0
493,475,3084,PJ,DENIED,Emprestimo,Smallville,1208492.0,13.0,372,0.0
494,251,3955,PJ,DENIED,Emprestimo,Night City,442654.0,2.0,204,0.0
495,454,2393,PJ,DENIED,Emprestimo,Night City,543161.0,32.0,217,0.0
496,420,6734,PJ,DENIED,CartaoCredito,Night City,151829.0,22.0,244,0.0
497,569,6485,PJ,DENIED,CartaoCredito,Smallville,478691.0,1.0,523,0.0
499,483,597,PJ,DENIED,CartaoCredito,Springfield,333443.0,4.0,496,0.0
500,467,1385,PJ,DENIED,Emprestimo,Night City,287785.0,8.0,242,0.0
501,500,62,PJ,DENIED,Emprestimo,Night City,1988302.0,22.0,426,0.0
502,397,1764,PJ,DENIED,Emprestimo,Night City,222418.0,9.0,291,0.0
503,450,1783,PJ,DENIED,Emprestimo,Smallville,327177.0,7.0,296,0.0
504,589,6797,PJ,DENIED,Emprestimo,Night City,498376.0,5.0,239,0.0
505,381,9562,PJ,DENIED,Emprestimo,Smallville,226269.0,5.0,516,0.0
506,480,5510,PJ,DENIED,CartaoCredito,Smallville,146675.0,0.0,668,0.0
507,458,4497,PJ,DENIED,CartaoCredito,Night City,726665.0,60.0,505,0.0
508,568,411,PJ,DENIED,CartaoCredito,Springfield,167099.0,4.0,232,0.0
509,537,26949,PJ,DENIED,CartaoCredito,Springfield,355755.0,4.0,363,0.0
510,440,610,PJ,DENIED,Emprestimo,Springfield,147422.0,3.0,478,0.0
511,571,5531,PJ,DENIED,Emprestimo,Smallville,84485.0,3.0,656,0.0
512,560,1906,PJ,DENIED,Emprestimo,Springfield,1549620.0,6.0,528,0.0
513,488,2851,PJ,DENIED,Emprestimo,Night City,205576.0,6.0,207,0.0
514,478,4606,PJ,DENIED,CartaoCredito,Springfield,205393.0,1.0,343,0.0
515,549,3591,PJ,DENIED,CartaoCredito,Smallville,77908.0,8.0,555,0.0
516,346,3529,PJ,DENIED,Emprestimo,Springfield,195307.0,10.0,223,0.0
517,420,5027,PJ,DENIED,CartaoCredito,Springfield,206899.0,8.0,658,0.0
518,389,368,PJ,DENIED,Emprestimo,Smallville,36586.0,1.0,436,0.0
519,462,2246,PJ,DENIED,CartaoCredito,Smallville,101059.0,8.0,214,0.0
520,398,1091,PJ,DENIED,Emprestimo,Springfield,218597.0,4.0,567,0.0
521,300,1236,PJ,DENIED,Emprestimo,Smallville,1207022.0,3.0,237,0.0
522,450,572,PJ,DENIED,CartaoCredito,Night City,2455373.0,22.0,674,0.0
523,359,3594,PJ,DENIED,Emprestimo,Smallville,1381242.0,7.0,670,0.0
524,311,13423,PJ,DENIED,CartaoCredito,Smallville,11445.0,12.0,358,0.0
525,403,1606,PJ,DENIED,Emprestimo,Night City,25386.0,26.0,537,0.0
526,366,2509,PJ,DENIED,CartaoCredito,Springfield,720259.0,22.0,553,0.0
527,469,6259,PJ,DENIED,CartaoCredito,Springfield,213686.0,22.0,526,0.0
528,387,608,PJ,DENIED,CartaoCredito,Smallville,964884.0,14.0,655,0.0
529,317,645,PJ,DENIED,Emprestimo,Night City,205825.0,22.0,494,0.0
530,447,14213,PJ,DENIED,CartaoCredito,Springfield,477416.0,16.0,598,0.0
531,489,344,PJ,DENIED,CartaoCredito,Night City,595605.0,9.0,612,0.0
532,240,4304,PJ,DENIED,CartaoCredito,Smallville,229656.0,7.0,595,0.0
533,510,224,PJ,DENIED,Emprestimo,Springfield,21205.0,43.0,363,0.0
534,540,4089,PJ,DENIED,Emprestimo,Night City,167852.0,25.0,205,0.0
535,514,5282,PJ,DENIED,Emprestimo,Smallville,2222673.0,2.0,504,0.0
536,451,9341,PJ,DENIED,CartaoCredito,Springfield,32262.0,5.0,596,0.0
537,441,5588,PJ,DENIED,Emprestimo,Springfield,1898976.0,9.0,557,0.0
538,576,1920,PJ,DENIED,CartaoCredito,Smallville,90583.0,1.0,599,0.0
539,530,4595,PJ,DENIED,Emprestimo,Smallville,361571.0,12.0,242,0.0
540,285,913,PJ,DENIED,CartaoCredito,Springfield,452277.0,29.0,455,0.0
541,376,2122,PJ,DENIED,CartaoCredito,Night City,83457.0,24.0,578,0.0
542,385,839,PJ,DENIED,CartaoCredito,Springfield,672015.0,36.0,346,0.0
543,472,129,PJ,DENIED,CartaoCredito,Night City,605893.0,1.0,278,0.0
544,291,5190,PJ,DENIED,CartaoCredito,Night City,938657.0,25.0,565,0.0
545,342,372,PJ,DENIED,Emprestimo,Springfield,153962.0,14.0,381,0.0
546,556,2267,PJ,DENIED,Emprestimo,Night City,790597.0,6.0,448,0.0
547,346,3026,PJ,DENIED,CartaoCredito,Springfield,102363.0,36.0,294,0.0
548,413,5828,PJ,DENIED,CartaoCredito,Night City,90583.0,4.0,669,0.0
549,548,3324,PJ,DENIED,CartaoCredito,Night City,723545.0,12.0,512,0.0
550,531,3521,PJ,DENIED,CartaoCredito,Springfield,260212.0,3.0,641,0.0
551,235,157,PJ,DENIED,Emprestimo,Springfield,157707.0,2.0,323,0.0
552,484,7057,PJ,DENIED,Emprestimo,Night City,360989.0,3.0,457,0.0
553,434,3067,PJ,DENIED,Emprestimo,Night City,90583.0,17.0,360,0.0
554,468,11517,PJ,DENIED,Emprestimo,Night City,32925.0,6.0,382,0.0
555,549,15609,PJ,DENIED,Emprestimo,Smallville,38705.0,2.0,495,0.0
556,418,8764,PJ,DENIED,CartaoCredito,Springfield,156610.0,12.0,660,0.0
557,349,20680,PJ,DENIED,CartaoCredito,Smallville,511119.0,10.0,224,0.0
558,492,837,PJ,DENIED,CartaoCredito,Springfield,456873.0,31.0,319,0.0
559,537,7175,PJ,DENIED,Emprestimo,Smallville,3044105.0,24.0,674,0.0
560,432,8968,PJ,DENIED,Emprestimo,Springfield,1352108.0,24.0,262,0.0
561,557,1082,PJ,DENIED,Emprestimo,Smallville,768400.0,6.0,508,0.0
562,316,2096,PJ,DENIED,CartaoCredito,Smallville,90583.0,6.0,376,0.0
563,465,16969,PJ,DENIED,Emprestimo,Springfield,604951.0,4.0,547,0.0
564,299,4079,PJ,DENIED,Emprestimo,Smallville,668873.0,6.0,232,0.0
565,583,2133,PJ,DENIED,CartaoCredito,Springfield,342481.0,42.0,398,0.0
566,561,4921,PJ,DENIED,CartaoCredito,Night City,441938.0,19.0,308,0.0
567,296,3356,PJ,DENIED,CartaoCredito,Night City,221000.0,7.0,206,0.0
568,325,2569,PJ,DENIED,Emprestimo,Springfield,654319.0,7.0,439,0.0
569,237,2514,PJ,DENIED,CartaoCredito,Smallville,249838.0,5.0,237,0.0
570,512,3227,PJ,DENIED,Emprestimo,Night City,223985.0,11.0,404,0.0
571,384,1292,PJ,DENIED,Emprestimo,Springfield,251979.0,10.0,462,0.0
572,368,6403,PJ,DENIED,CartaoCredito,Smallville,1399975.0,1.0,644,0.0
573,523,7815,PJ,DENIED,Emprestimo,Night City,90583.0,23.0,651,0.0
574,286,3303,PJ,DENIED,Emprestimo,Smallville,245935.0,2.0,395,0.0
575,508,10034,PJ,DENIED,CartaoCredito,Smallville,1103081.0,15.0,393,0.0
576,253,4925,PJ,DENIED,CartaoCredito,Night City,813736.0,23.0,256,0.0
577,479,13044,PJ,DENIED,CartaoCredito,Springfield,1136712.0,10.0,330,0.0
578,332,5819,PJ,DENIED,CartaoCredito,Springfield,415144.0,3.0,303,0.0
579,332,6413,PJ,DENIED,CartaoCredito,Night City,1068522.0,1.0,667,0.0
580,575,2221,PJ,DENIED,Emprestimo,Smallville,12534.0,3.0,429,0.0
581,521,15785,PJ,DENIED,CartaoCredito,Night City,569747.0,21.0,237,0.0
582,476,5648,PJ,DENIED,Emprestimo,Springfield,320409.0,17.0,680,0.0
583,392,1745,PJ,DENIED,CartaoCredito,Smallville,1216260.0,10.0,250,0.0
584,422,72,PJ,DENIED,CartaoCredito,Smallville,574557.0,8.0,690,0.0
585,473,6695,PJ,DENIED,CartaoCredito,Night City,626038.0,13.0,522,0.0
586,350,8983,PJ,DENIED,CartaoCredito,Smallville,729893.0,7.0,552,0.0
587,581,6745,PJ,DENIED,Emprestimo,Smallville,359329.0,7.0,336,0.0
588,313,7001,PJ,DENIED,Emprestimo,Night City,119216.0,17.0,265,0.0
590,438,9351,PJ,DENIED,CartaoCredito,Springfield,90583.0,9.0,691,0.0
591,250,464,PJ,DENIED,CartaoCredito,Springfield,21509.0,10.0,441,0.0
592,259,2145,PJ,DENIED,CartaoCredito,Night City,580186.0,11.0,600,0.0
593,499,588,PJ,DENIED,Emprestimo,Smallville,24794.0,28.0,455,0.0
594,538,3697,PJ,DENIED,CartaoCredito,Night City,1882302.0,17.0,265,0.0
595,425,2578,PJ,DENIED,Emprestimo,Springfield,459365.0,11.0,665,0.0
596,301,2597,PJ,DENIED,CartaoCredito,Springfield,1247107.0,3.0,696,0.0
597,239,11828,PJ,DENIED,Emprestimo,Smallville,90583.0,20.0,543,0.0
598,550,3235,PJ,DENIED,Emprestimo,Smallville,771137.0,10.0,626,0.0
599,459,5115,PJ,DENIED,CartaoCredito,Night City,3399778.0,11.0,260,0.0
600,237,4408,PJ,DENIED,CartaoCredito,Springfield,136064.0,24.0,585,0.0
601,362,1385,PJ,DENIED,Emprestimo,Springfield,360814.0,3.0,635,0.0
602,370,8147,PJ,DENIED,CartaoCredito,Smallville,237892.0,10.0,634,0.0
603,567,1583,PJ,DENIED,CartaoCredito,Smallville,1554133.0,26.0,245,0.0
604,248,279,PJ,DENIED,CartaoCredito,Smallville,216254.0,9.0,436,0.0
605,347,9142,PJ,DENIED,CartaoCredito,Springfield,344186.0,5.0,653,0.0
606,359,1417,PJ,DENIED,Emprestimo,Springfield,23672.0,3.0,359,0.0
607,489,6753,PJ,DENIED,Emprestimo,Night City,322081.0,12.0,580,0.0
608,410,1901,PJ,DENIED,CartaoCredito,Springfield,512524.0,3.0,473,0.0
609,579,9248,PJ,DENIED,CartaoCredito,Night City,236530.0,5.0,235,0.0
610,465,22,PJ,DENIED,Emprestimo,Springfield,1862119.0,11.0,665,0.0
611,321,6242,PJ,DENIED,CartaoCredito,Night City,142267.0,26.0,221,0.0
612,251,5489,PJ,DENIED,Emprestimo,Smallville,310109.0,5.0,387,0.0
613,584,1769,PJ,DENIED,CartaoCredito,Smallville,559811.0,13.0,642,0.0
614,414,5166,PJ,DENIED,Emprestimo,Night City,331617.0,0.0,368,0.0
615,333,5663,PJ,DENIED,CartaoCredito,Springfield,133327.0,0.0,211,0.0
616,486,5176,PJ,DENIED,CartaoCredito,Springfield,463719.0,13.0,276,0.0
617,329,2514,PJ,DENIED,CartaoCredito,Springfield,455982.0,14.0,287,0.0
618,538,9024,PJ,DENIED,Emprestimo,Smallville,192229.0,36.0,226,0.0
619,552,74,PJ,DENIED,CartaoCredito,Smallville,20562.0,18.0,277,0.0
620,389,50,PJ,DENIED,CartaoCredito,Springfield,103850.0,6.0,622,0.0
621,561,3683,PJ,DENIED,CartaoCredito,Smallville,374738.0,4.0,390,0.0
622,390,18651,PJ,DENIED,CartaoCredito,Smallville,90583.0,23.0,680,0.0
623,260,3649,PJ,DENIED,Emprestimo,Night City,471450.0,18.0,362,0.0
624,447,9389,PJ,DENIED,CartaoCredito,Smallville,350291.0,4.0,357,0.0
625,500,11441,PJ,DENIED,CartaoCredito,Springfield,417033.0,9.0,298,0.0
626,251,1416,PJ,DENIED,Emprestimo,Smallville,1077734.0,15.0,409,0.0
627,596,7690,PJ,DENIED,CartaoCredito,Smallville,108548.0,2.0,509,0.0
628,419,1090,PJ,DENIED,CartaoCredito,Night City,275477.0,27.0,476,0.0
630,514,2456,PJ,DENIED,Emprestimo,Smallville,207579.0,22.0,440,0.0
631,252,12474,PJ,DENIED,Emprestimo,Smallville,911589.0,11.0,579,0.0
632,359,3174,PJ,DENIED,CartaoCredito,Springfield,518472.0,17.0,413,0.0
633,289,11043,PJ,DENIED,Emprestimo,Springfield,484646.0,25.0,256,0.0
634,334,6150,PJ,DENIED,Emprestimo,Springfield,2642625.0,14.0,496,0.0
635,272,3472,PJ,DENIED,CartaoCredito,Night City,649371.0,6.0,477,0.0
636,463,1606,PJ,DENIED,Emprestimo,Smallville,237193.0,22.0,303,0.0
637,484,7879,PJ,DENIED,CartaoCredito,Night City,305658.0,9.0,302,0.0
638,307,9613,PJ,DENIED,Emprestimo,Smallville,2071219.0,11.0,487,0.0
639,343,1385,PJ,DENIED,Emprestimo,Smallville,134375.0,5.0,491,0.0
640,386,4215,PJ,DENIED,CartaoCredito,Night City,302420.0,9.0,516,0.0
641,539,2872,PJ,DENIED,CartaoCredito,Springfield,279553.0,42.0,521,0.0
642,403,4869,PJ,DENIED,CartaoCredito,Springfield,112907.0,16.0,356,0.0
643,486,7865,PJ,DENIED,Emprestimo,Night City,262505.0,16.0,645,0.0
645,352,4163,PJ,DENIED,Emprestimo,Smallville,176216.0,11.0,223,0.0
646,238,3455,PJ,DENIED,Emprestimo,Springfield,684097.0,6.0,290,0.0
648,296,6526,PJ,DENIED,Emprestimo,Springfield,647941.0,0.0,229,0.0
649,241,501,PJ,DENIED,Emprestimo,Smallville,288425.0,1.0,419,0.0
650,551,2799,PJ,DENIED,CartaoCredito,Night City,214749.0,11.0,634,0.0
651,369,5430,PJ,DENIED,Emprestimo,Night City,131471.0,10.0,503,0.0
652,387,1705,PJ,DENIED,Emprestimo,Smallville,318608.0,10.0,213,0.0
653,504,2536,PJ,DENIED,CartaoCredito,Night City,365181.0,15.0,473,0.0
654,303,12599,PJ,DENIED,CartaoCredito,Springfield,97951.0,0.0,349,0.0
655,591,24995,PJ,DENIED,Emprestimo,Springfield,215475.0,1.0,513,0.0
656,583,4303,PJ,DENIED,Emprestimo,Night City,306891.0,12.0,561,0.0
657,455,2220,PJ,DENIED,CartaoCredito,Night City,746315.0,4.0,693,0.0
658,277,1248,PJ,DENIED,CartaoCredito,Smallville,301859.0,29.0,305,0.0
659,373,183,PJ,DENIED,CartaoCredito,Smallville,40346.0,6.0,390,0.0
660,398,15025,PJ,DENIED,CartaoCredito,Smallville,322604.0,5.0,297,0.0
661,549,4339,PJ,DENIED,CartaoCredito,Night City,933417.0,8.0,236,0.0
663,468,7579,PJ,DENIED,Emprestimo,Night City,90156.0,2.0,350,0.0
664,238,3535,PJ,DENIED,CartaoCredito,Night City,211487.0,2.0,257,0.0
665,501,5316,PJ,DENIED,Emprestimo,Smallville,478037.0,1.0,680,0.0
667,345,1282,PJ,DENIED,CartaoCredito,Springfield,297309.0,5.0,290,0.0
668,266,1813,PJ,DENIED,Emprestimo,Smallville,20562.0,6.0,535,0.0
669,588,1812,PJ,DENIED,Emprestimo,Springfield,335381.0,16.0,210,0.0
670,343,1310,PJ,DENIED,Emprestimo,Smallville,80815.0,13.0,243,0.0
671,254,7,PJ,DENIED,CartaoCredito,Night City,4988.0,12.0,374,0.0
672,393,6535,PJ,DENIED,Emprestimo,Smallville,655830.0,4.0,301,0.0
673,598,2318,PJ,DENIED,Emprestimo,Springfield,466639.0,6.0,514,0.0
674,338,7017,PJ,DENIED,CartaoCredito,Night City,595670.0,14.0,659,0.0
675,290,7585,PJ,DENIED,CartaoCredito,Springfield,421007.0,22.0,685,0.0
676,249,15206,PJ,DENIED,Emprestimo,Night City,233092.0,13.0,541,0.0
677,253,3606,PJ,DENIED,CartaoCredito,Night City,432189.0,24.0,441,0.0
678,384,6528,PJ,DENIED,Emprestimo,Springfield,1015614.0,4.0,308,0.0
