CustomerID,ApplicationDate,CreditAmount,PersonType,ApprovalStatus,ProductType,City,PersonIncome,PersonAge,CompanyRevenue,CompanyAge,EconomicActivity,CreditScore,DefaultStatus
161226,2023-04-20,9587,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,569439,4,Marketing,738,0
125542,2023-04-26,1744,PF,DENIED,Emprestimo,Smallville,140360,63,NaN,NaN,null,690,NaN
30370,2023-10-01,2431,PF,APPROVED,Emprestimo,Springfield,80002,70,NaN,NaN,null,586,0
126287,2023-01-27,9524,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,12971,6,Marketing,598,0
460330,2023-06-16,1906,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,NaN,5,Marketing,775,0
297459,2023-12-30,929,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,538641,2,null,257,NaN
496475,2023-12-29,4069,PF,APPROVED,Emprestimo,Smallville,54500,34,NaN,NaN,null,711,0
41292,2023-01-27,13756,PF,APPROVED,CartaoCredito,Smallville,254233,64,NaN,NaN,null,543,0
44908,2023-03-19,5954,PF,DENIED,CartaoCredito,Night City,2841,18,NaN,NaN,null,636,NaN
383731,2023-04-07,4221,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,946321,2,Marketing,771,0
254799,2023-12-06,511,PF,APPROVED,CartaoCredito,Smallville,4257,50,NaN,NaN,null,822,0
427832,2023-11-17,4773,PF,APPROVED,CartaoCredito,Night City,31380,22,NaN,NaN,null,621,0
36288,2023-11-17,23053,PF,APPROVED,Emprestimo,Night City,33400,64,NaN,NaN,null,596,0
398775,2023-05-15,755,PF,DENIED,CartaoCredito,Night City,16148,45,NaN,NaN,null,227,NaN
279292,2023-02-27,3652,PF,APPROVED,CartaoCredito,Smallville,42316,66,NaN,NaN,null,508,0
401518,2023-10-31,10493,PJ,APPROVED,Emprestimo,null,NaN,NaN,105781,9,Others,661,0
65935,2023-09-14,6750,PF,DENIED,Emprestimo,Springfield,NaN,69,NaN,NaN,null,357,NaN
67315,2023-08-11,5970,PF,APPROVED,Emprestimo,null,4150,31,NaN,NaN,null,630,0
345900,2023-12-26,6061,PF,APPROVED,Emprestimo,Smallville,50522,64,NaN,NaN,null,778,0
249185,2023-08-27,2227,PF,APPROVED,CartaoCredito,Springfield,70165,66,NaN,NaN,null,872,0
496422,2023-01-03,1738,PJ,DENIED,Emprestimo,Night City,NaN,NaN,NaN,1,HealthCare,230,NaN
288256,2023-10-25,8287,PF,DENIED,Emprestimo,Springfield,9189,44,NaN,NaN,null,406,NaN
86575,2023-04-19,8307,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,187965,0,Agriculture,755,0
138967,2023-08-30,10090,PF,APPROVED,CartaoCredito,Springfield,33401,66,NaN,NaN,null,595,0
276654,2023-12-08,12223,PJ,DENIED,Emprestimo,Night City,NaN,NaN,163583,12,null,578,NaN
457407,2023-02-18,3580,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,227107,NaN,Marketing,646,0
318030,2023-02-12,3481,PF,APPROVED,Emprestimo,null,14119,46,NaN,NaN,null,866,0
221847,2023-02-08,8005,PF,APPROVED,Emprestimo,Springfield,66609,67,NaN,NaN,null,821,0
111044,2023-07-21,5249,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,332005,2,Agriculture,896,0
487019,2023-04-10,6053,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,480525,1,Agriculture,581,1
282747,2023-08-09,7943,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,211175,0,Education,746,0
395977,2023-09-19,11037,PF,DENIED,Emprestimo,Springfield,42987,63,NaN,NaN,null,270,NaN
382695,2023-03-16,2062,PF,APPROVED,CartaoCredito,Night City,11162,50,NaN,NaN,null,709,0
361690,2023-08-19,2355,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,51145,20,Others,719,0
105462,2023-04-07,493,PF,APPROVED,CartaoCredito,Springfield,132066,47,NaN,NaN,null,737,0
373791,2023-06-27,4317,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,163281,2,HealthCare,697,NaN
163430,2023-11-26,183,PF,APPROVED,Emprestimo,Night City,258954,69,NaN,NaN,null,624,1
209187,2023-11-04,3133,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,521087,3,Education,552,0
352158,2023-02-03,3911,PF,APPROVED,Emprestimo,Smallville,33171,38,NaN,NaN,null,637,0
340724,2023-06-04,1688,PF,DENIED,CartaoCredito,Smallville,56527,60,NaN,NaN,null,602,NaN
195780,2023-04-11,4468,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,485607,4,Education,677,NaN
229691,2023-01-02,155,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,3280972,2,Others,300,NaN
471657,2023-10-08,190,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,362235,13,Marketing,405,NaN
271359,2023-08-20,8647,PJ,DENIED,Emprestimo,Night City,NaN,NaN,191807,4,null,557,NaN
236709,2023-04-06,2233,PF,APPROVED,CartaoCredito,null,47524,46,NaN,NaN,null,778,0
63442,2023-09-27,679,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,109194,5,Education,220,NaN
129974,2023-07-20,3693,PF,APPROVED,Emprestimo,Springfield,57467,35,NaN,NaN,null,876,1
117807,2023-06-05,7348,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,1032397,8,Marketing,808,0
33569,2023-01-04,1216,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,73463,7,Marketing,314,NaN
177255,2023-01-28,4876,PF,DENIED,CartaoCredito,Smallville,29466,52,NaN,NaN,null,538,NaN
11029,2023-11-18,446,PJ,DENIED,Emprestimo,Night City,NaN,NaN,485155,1,Education,490,NaN
308444,2023-11-26,265,PF,APPROVED,Emprestimo,Smallville,9789,21,NaN,NaN,null,636,1
290415,2023-07-18,3790,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,666041,4,Agriculture,247,NaN
120647,2023-10-31,3890,PF,DENIED,CartaoCredito,Night City,12991,44,NaN,NaN,null,547,NaN
308513,2023-08-01,5073,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,312101,25,Marketing,540,NaN
115458,2023-02-23,6475,PF,APPROVED,Emprestimo,Smallville,5834,32,NaN,NaN,null,750,1
3771,2023-02-16,18618,PF,APPROVED,Emprestimo,Springfield,30698,67,NaN,NaN,null,862,0
37221,2023-04-23,3631,PF,DENIED,CartaoCredito,Smallville,16484,52,NaN,NaN,null,405,NaN
371113,2023-11-24,1950,PF,DENIED,CartaoCredito,Night City,68004,29,NaN,NaN,null,698,NaN
330880,2023-10-17,7928,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,485973,3,Education,820,0
30867,2023-11-10,1579,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,563150,1,Others,626,NaN
120032,2023-11-24,2890,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,NaN,14,null,837,0
35338,2023-03-18,409,PF,DENIED,CartaoCredito,Smallville,13566,21,NaN,NaN,null,694,NaN
474701,2023-04-01,128,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,1288178,0,HealthCare,406,NaN
16470,2023-02-07,16437,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,486550,1,Education,555,0
450697,2023-10-11,9039,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,1089281,16,HealthCare,535,0
173240,2023-11-18,5953,PF,APPROVED,Emprestimo,Springfield,NaN,41,NaN,NaN,null,680,1
37150,2023-05-28,2629,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,275226,2,HealthCare,643,0
269566,2023-08-14,952,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,342907,16,Others,763,1
124783,2023-02-26,851,PF,APPROVED,Emprestimo,Night City,22688,50,NaN,NaN,null,589,0
146003,2023-12-05,1440,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,1399276,13,Marketing,566,0
350738,2023-11-11,3984,PF,DENIED,Emprestimo,Smallville,8957,64,NaN,NaN,null,484,NaN
254497,2023-12-22,6269,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,355491,14,Others,559,0
112322,2023-10-23,5397,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,66151,5,Others,545,0
282714,2023-11-17,1642,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,549927,2,Agriculture,591,0
69370,2023-01-10,15491,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,404833,6,HealthCare,553,0
379246,2023-09-26,6695,PF,APPROVED,Emprestimo,Springfield,29831,66,NaN,NaN,null,602,0
490479,2023-05-01,4041,PJ,APPROVED,CartaoCredito,null,NaN,NaN,209600,21,Marketing,833,0
462623,2023-12-05,4730,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,793756,7,Others,698,0
299392,2023-10-20,2720,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,166310,12,Education,510,0
302101,2023-11-11,1423,PF,DENIED,Emprestimo,Springfield,28377,33,NaN,NaN,null,494,NaN
247816,2023-10-23,2200,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,6433,4,Marketing,590,0
127401,2023-04-08,7091,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,1129205,12,HealthCare,280,NaN
411367,2023-10-14,72,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,294350,3,Marketing,777,0
247975,2023-02-09,617,PF,DENIED,Emprestimo,Springfield,72919,61,NaN,NaN,null,461,NaN
423361,2023-11-14,235,PF,DENIED,CartaoCredito,Springfield,7619,69,NaN,NaN,null,444,NaN
213417,2023-11-09,208,PF,DENIED,CartaoCredito,Smallville,28921,32,NaN,NaN,null,520,NaN
99830,2023-03-22,9671,PF,DENIED,CartaoCredito,Springfield,13124,44,NaN,NaN,null,648,NaN
49454,2023-10-25,6081,PF,APPROVED,Emprestimo,Night City,34410,64,NaN,NaN,null,509,0
50820,2023-06-17,3214,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,NaN,14,Others,801,0
345497,2023-04-22,515,PF,DENIED,Emprestimo,Smallville,195567,44,NaN,NaN,null,690,NaN
225995,2023-10-17,3383,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,1800533,3,null,508,NaN
185754,2023-03-24,3207,PF,APPROVED,CartaoCredito,Springfield,44138,32,NaN,NaN,null,578,0
222078,2023-01-09,951,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,1467969,4,null,816,0
215536,2023-03-12,2844,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,1052178,5,HealthCare,607,0
244856,2023-04-30,2542,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,85007,16,Agriculture,787,0
452900,2023-11-11,4784,PF,DENIED,Emprestimo,Smallville,NaN,60,NaN,NaN,null,600,NaN
382246,2023-12-18,5041,PF,DENIED,Emprestimo,Smallville,28961,54,NaN,NaN,null,378,NaN
28402,2023-04-12,232,PF,APPROVED,Emprestimo,Springfield,2679,55,NaN,NaN,null,754,1
353037,2023-08-22,2347,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,370124,6,null,670,NaN
342599,2023-05-26,4916,PF,APPROVED,CartaoCredito,Springfield,5332,25,NaN,NaN,null,716,0
338785,2023-12-24,3497,PF,APPROVED,Emprestimo,Night City,162172,42,NaN,NaN,null,649,0
51600,2023-07-15,9707,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,132067,3,Agriculture,550,0
31779,2023-12-08,5375,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,1068952,15,Marketing,524,NaN
211090,2023-02-11,889,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,NaN,5,Others,638,NaN
381794,2023-12-20,366,PF,APPROVED,CartaoCredito,Smallville,36780,65,NaN,NaN,null,805,0
177893,2023-03-06,5142,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,2104411,14,Agriculture,777,0
419742,2023-12-17,134,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,NaN,5,HealthCare,859,0
451765,2023-04-07,4407,PF,APPROVED,CartaoCredito,Smallville,38556,27,NaN,NaN,null,651,0
57289,2023-02-09,14086,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,1936775,10,Marketing,549,0
130368,2023-06-08,4284,PF,DENIED,CartaoCredito,Smallville,26782,39,NaN,NaN,null,243,NaN
100449,2023-09-23,2457,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,514834,2,Agriculture,480,NaN
99725,2023-04-25,5154,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,260878,2,Marketing,750,0
281169,2023-08-09,3065,PF,DENIED,Emprestimo,Springfield,26529,22,NaN,NaN,null,511,NaN
235203,2023-07-06,3944,PF,APPROVED,Emprestimo,Smallville,78037,54,NaN,NaN,null,819,1
73496,2023-05-21,14191,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,602911,13,Others,887,0
221188,2023-07-29,2440,PJ,DENIED,CartaoCredito,null,NaN,NaN,130323,17,Agriculture,596,NaN
96201,2023-04-03,16245,PF,DENIED,CartaoCredito,Springfield,10705,45,NaN,NaN,null,378,NaN
146038,2023-09-15,11788,PF,APPROVED,CartaoCredito,Night City,99344,29,NaN,NaN,null,624,0
242551,2023-01-01,1089,PF,DENIED,CartaoCredito,Night City,23036,19,NaN,NaN,null,446,NaN
130971,2023-12-03,359,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,678340,14,Education,564,0
458483,2023-07-15,531,PF,APPROVED,Emprestimo,Night City,22208,61,NaN,NaN,null,888,0
484058,2023-09-19,92,PF,DENIED,CartaoCredito,Smallville,111738,56,NaN,NaN,null,624,NaN
39524,2023-09-28,496,PF,DENIED,Emprestimo,Smallville,116001,66,NaN,NaN,null,629,NaN
232329,2023-09-02,5744,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,108284,1,HealthCare,491,NaN
423637,2023-05-13,369,PF,APPROVED,Emprestimo,Night City,70361,NaN,NaN,NaN,null,889,0
451595,2023-01-26,1921,PF,DENIED,Emprestimo,Springfield,5928,60,NaN,NaN,null,294,NaN
448774,2023-08-30,9318,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,1010741,27,HealthCare,838,0
288529,2023-05-01,118,PF,APPROVED,Emprestimo,Night City,91073,31,NaN,NaN,null,900,0
51333,2023-04-25,8423,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,505833,0,null,520,0
26523,2023-11-05,1655,PF,APPROVED,Emprestimo,Night City,8908,52,NaN,NaN,null,849,1
341912,2023-09-19,629,PF,DENIED,CartaoCredito,Night City,47145,49,NaN,NaN,null,670,NaN
283424,2023-04-20,5966,PF,APPROVED,CartaoCredito,Smallville,85350,56,NaN,NaN,null,838,0
438320,2023-04-23,4957,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,5593,NaN,Others,332,NaN
7738,2023-05-29,10497,PF,APPROVED,Emprestimo,Smallville,NaN,65,NaN,NaN,null,868,0
48897,2023-05-27,6641,PF,DENIED,CartaoCredito,Night City,4524,52,NaN,NaN,null,554,NaN
485684,2023-04-18,8135,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,401482,14,null,566,0
395086,2023-02-16,1657,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,52930,14,Education,480,NaN
444961,2023-06-03,977,PF,DENIED,Emprestimo,Smallville,143466,61,NaN,NaN,null,296,NaN
123931,2023-12-09,6944,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,173455,9,Marketing,825,0
87195,2023-09-04,8221,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,211358,10,Agriculture,603,0
213079,2023-11-25,23285,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,145689,15,Marketing,833,1
254616,2023-08-13,2660,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,60778,11,Marketing,520,0
252371,2023-04-20,2326,PF,DENIED,Emprestimo,Night City,2165,35,NaN,NaN,null,337,NaN
112066,2023-07-19,7490,PF,DENIED,Emprestimo,Night City,45868,21,NaN,NaN,null,221,NaN
453326,2023-01-01,2084,PF,APPROVED,CartaoCredito,Springfield,117186,33,NaN,NaN,null,761,0
210261,2023-04-15,13351,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,491921,9,Agriculture,805,0
473140,2023-06-06,9774,PF,APPROVED,CartaoCredito,Night City,19317,NaN,NaN,NaN,null,772,1
30742,2023-07-31,2802,PF,DENIED,Emprestimo,Night City,14808,27,NaN,NaN,null,306,NaN
86318,2023-08-27,6949,PF,APPROVED,Emprestimo,Smallville,35715,64,NaN,NaN,null,529,0
198692,2023-06-19,7023,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,195444,7,HealthCare,407,NaN
1131,2023-06-10,544,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,106533,4,Agriculture,835,0
204694,2023-03-19,11642,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,466383,2,Education,720,0
139043,2023-06-22,3519,PJ,DENIED,CartaoCredito,null,NaN,NaN,633964,9,Education,332,NaN
485763,2023-11-25,8757,PF,APPROVED,CartaoCredito,Night City,64607,55,NaN,NaN,null,827,1
411079,2023-10-17,1929,PF,APPROVED,Emprestimo,Night City,5685,37,NaN,NaN,null,682,1
411634,2023-03-03,11294,PF,DENIED,Emprestimo,Night City,69720,50,NaN,NaN,null,444,NaN
238556,2023-01-31,2465,PJ,DENIED,Emprestimo,null,NaN,NaN,1236277,0,Education,462,NaN
149553,2023-07-07,54,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,582369,9,Education,746,0
221778,2023-08-19,11790,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,1482874,38,Agriculture,816,0
365215,2023-05-03,479,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,78963,2,Agriculture,580,0
382996,2023-10-25,1923,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,NaN,9,Education,756,0
410708,2023-10-01,14985,PF,DENIED,CartaoCredito,Smallville,33763,44,NaN,NaN,null,318,NaN
291383,2023-09-02,15040,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,1006881,18,Agriculture,473,NaN
347012,2023-03-23,4260,PF,DENIED,Emprestimo,Night City,882,NaN,NaN,NaN,null,489,NaN
376653,2023-03-14,4996,PF,DENIED,Emprestimo,Night City,27964,62,NaN,NaN,null,599,NaN
255156,2023-01-09,2975,PF,APPROVED,Emprestimo,Night City,26118,20,NaN,NaN,null,884,0
81159,2023-03-31,1735,PF,APPROVED,Emprestimo,Smallville,27979,NaN,NaN,NaN,null,857,0
99562,2023-06-22,1992,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,482792,13,Agriculture,785,1
155561,2023-11-06,5582,PF,DENIED,Emprestimo,Springfield,18327,47,NaN,NaN,null,241,NaN
114138,2023-01-27,6979,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,225932,5,HealthCare,843,0
30663,2023-05-31,7841,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,108606,22,Education,875,0
303658,2023-08-18,7794,PF,APPROVED,Emprestimo,Springfield,45363,22,NaN,NaN,null,760,0
385739,2023-03-12,478,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,541323,11,Education,766,0
284267,2023-09-11,3410,PJ,DENIED,Emprestimo,Night City,NaN,NaN,169077,5,Marketing,255,NaN
31960,2023-06-29,296,PF,DENIED,Emprestimo,Night City,73798,62,NaN,NaN,null,666,NaN
392155,2023-03-30,3987,PF,APPROVED,Emprestimo,Smallville,3180,57,NaN,NaN,null,699,1
164420,2023-08-27,2913,PF,DENIED,Emprestimo,Smallville,41946,53,NaN,NaN,null,371,NaN
29972,2023-01-03,10933,PF,APPROVED,Emprestimo,null,27548,22,NaN,NaN,null,884,0
26290,2023-10-01,2161,PF,DENIED,CartaoCredito,Springfield,22897,24,NaN,NaN,null,261,NaN
306278,2023-10-08,623,PF,APPROVED,Emprestimo,Springfield,158881,60,NaN,NaN,null,838,1
249975,2023-02-08,772,PF,DENIED,CartaoCredito,Smallville,31013,62,NaN,NaN,null,346,NaN
263639,2023-06-04,7167,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,192008,19,null,733,0
482024,2023-03-06,4815,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,1634270,1,HealthCare,895,0
447071,2023-12-15,533,PJ,APPROVED,CartaoCredito,null,NaN,NaN,1286573,1,Marketing,797,0
278464,2023-07-08,439,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,867806,23,HealthCare,282,NaN
82541,2023-01-19,6036,PF,DENIED,Emprestimo,Springfield,19316,36,NaN,NaN,null,284,NaN
29822,2023-04-01,378,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,650355,13,HealthCare,677,NaN
266249,2023-11-05,8626,PJ,DENIED,Emprestimo,Night City,NaN,NaN,851103,4,HealthCare,652,NaN
42002,2023-06-16,6125,PF,DENIED,CartaoCredito,Night City,240134,18,NaN,NaN,null,432,NaN
446349,2023-10-19,424,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,75910,30,null,400,NaN
97426,2023-08-31,443,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,157412,2,Agriculture,765,1
35925,2023-12-26,21577,PF,APPROVED,CartaoCredito,Springfield,70416,60,NaN,NaN,null,660,0
311970,2023-08-05,2344,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,145326,4,Marketing,761,0
35632,2023-12-12,2315,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,542121,26,Education,873,0
354006,2023-11-21,8378,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,248980,17,Education,809,1
451842,2023-08-12,14711,PF,APPROVED,Emprestimo,Smallville,24272,23,NaN,NaN,null,684,0
123315,2023-09-19,21344,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,475128,5,Agriculture,630,0
211695,2023-07-03,6999,PF,APPROVED,Emprestimo,Night City,48091,49,NaN,NaN,null,736,1
62856,2023-10-30,2360,PF,DENIED,CartaoCredito,Night City,4652,51,NaN,NaN,null,295,NaN
493668,2023-07-19,436,PF,DENIED,Emprestimo,Springfield,5961,35,NaN,NaN,null,616,NaN
466767,2023-11-23,7506,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,621709,11,Marketing,813,0
298674,2023-09-28,4087,PJ,DENIED,Emprestimo,null,NaN,NaN,199106,1,Education,574,NaN
129088,2023-06-22,2760,PF,DENIED,CartaoCredito,Springfield,21267,40,NaN,NaN,null,466,NaN
303521,2023-04-05,11841,PF,APPROVED,Emprestimo,Springfield,8442,51,NaN,NaN,null,863,0
311700,2023-03-31,589,PJ,APPROVED,Emprestimo,null,NaN,NaN,376102,3,HealthCare,900,0
20837,2023-08-21,3393,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,237962,3,Others,499,NaN
324735,2023-10-06,57,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,27112,2,Education,205,NaN
42983,2023-07-09,3162,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,157625,16,Education,475,NaN
219795,2023-08-17,290,PF,APPROVED,CartaoCredito,Night City,51219,NaN,NaN,NaN,null,617,0
344653,2023-04-10,632,PF,DENIED,Emprestimo,Smallville,54981,59,NaN,NaN,null,437,NaN
306013,2023-01-29,625,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,266127,17,HealthCare,503,0
296342,2023-04-15,5238,PF,DENIED,CartaoCredito,Smallville,25628,65,NaN,NaN,null,352,NaN
274089,2023-04-09,6853,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,166235,11,Marketing,519,0
165869,2023-04-27,4378,PF,DENIED,Emprestimo,Smallville,83813,35,NaN,NaN,null,659,NaN
490056,2023-07-16,16374,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,1145232,4,Agriculture,853,0
136717,2023-02-20,2349,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,32139,5,Marketing,682,0
107091,2023-03-26,1682,PF,APPROVED,Emprestimo,Night City,75302,31,NaN,NaN,null,776,0
351130,2023-09-10,10148,PF,APPROVED,CartaoCredito,Night City,34988,64,NaN,NaN,null,633,0
375491,2023-09-15,1265,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,404389,2,Agriculture,762,0
164723,2023-01-24,16514,PF,APPROVED,CartaoCredito,Smallville,31502,61,NaN,NaN,null,592,1
125141,2023-05-29,61,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,5317,0,Marketing,538,NaN
139259,2023-07-17,17513,PF,DENIED,Emprestimo,Night City,55903,66,NaN,NaN,null,350,NaN
207506,2023-06-01,221,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,121922,15,Agriculture,396,NaN
68618,2023-03-17,11089,PJ,DENIED,CartaoCredito,null,NaN,NaN,409794,3,Marketing,218,NaN
352160,2023-06-02,3751,PF,APPROVED,CartaoCredito,Night City,80625,51,NaN,NaN,null,638,1
338429,2023-11-26,24784,PF,APPROVED,CartaoCredito,Night City,42886,25,NaN,NaN,null,783,0
157285,2023-08-01,383,PF,DENIED,CartaoCredito,Night City,30405,68,NaN,NaN,null,635,NaN
239718,2023-09-11,4036,PF,APPROVED,CartaoCredito,Springfield,54748,66,NaN,NaN,null,824,0
165768,2023-11-08,17418,PF,APPROVED,Emprestimo,Night City,2308,56,NaN,NaN,null,800,1
487074,2023-10-06,3702,PF,DENIED,CartaoCredito,Smallville,NaN,65,NaN,NaN,null,504,NaN
394194,2023-05-19,4963,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,393817,18,HealthCare,252,NaN
490595,2023-01-03,5950,PF,DENIED,CartaoCredito,Night City,28236,69,NaN,NaN,null,626,NaN
38034,2023-05-09,3031,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,NaN,14,Marketing,549,0
4884,2023-10-02,4938,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,380231,16,Others,577,0
240274,2023-11-07,4389,PF,DENIED,CartaoCredito,Smallville,180394,32,NaN,NaN,null,351,NaN
325667,2023-12-14,11571,PF,APPROVED,Emprestimo,Night City,2538,65,NaN,NaN,null,835,1
295171,2023-06-02,233,PF,DENIED,Emprestimo,Springfield,64508,30,NaN,NaN,null,511,NaN
52419,2023-09-30,1649,PF,DENIED,CartaoCredito,Smallville,19359,24,NaN,NaN,null,210,NaN
38410,2023-07-18,15020,PF,DENIED,Emprestimo,Night City,1678,NaN,NaN,NaN,null,389,NaN
281876,2023-08-08,11048,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,372974,16,Education,568,NaN
111755,2023-03-22,3041,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,511962,1,Education,618,NaN
265230,2023-03-21,4840,PF,DENIED,CartaoCredito,Night City,12545,44,NaN,NaN,null,359,NaN
139042,2023-06-08,1624,PF,DENIED,Emprestimo,Night City,21311,47,NaN,NaN,null,344,NaN
69446,2023-01-11,1042,PF,DENIED,Emprestimo,Smallville,78143,25,NaN,NaN,null,671,NaN
489297,2023-05-03,3115,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,547181,5,HealthCare,570,0
182982,2023-09-05,2180,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,223854,2,HealthCare,863,0
461827,2023-05-28,4381,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,1082562,16,Education,205,NaN
36067,2023-03-02,405,PF,DENIED,CartaoCredito,Night City,6301,22,NaN,NaN,null,590,NaN
460991,2023-06-20,18325,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,1159052,5,Agriculture,680,NaN
128076,2023-02-16,21419,PF,DENIED,CartaoCredito,Night City,101803,38,NaN,NaN,null,243,NaN
193739,2023-08-15,5989,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,1567845,NaN,Others,709,0
